AVL,RB,B ONE,B FIVE,B TEN
4165,44,78,56,59
4058,46,87,71,64
4078,47,85,70,63
4055,42,84,60,63
4140,50,82,63,62
4015,46,81,58,54
4014,48,88,60,65
3946,48,88,59,56
4166,46,82,58,60
4233,45,86,61,58
4061,48,87,56,56
3996,44,78,56,53
4000,46,91,67,65
3917,48,77,55,58
4192,44,74,59,56
4172,42,75,55,56
4108,46,77,59,60
4124,44,67,53,49
4001,46,74,59,59
4071,45,87,59,63
3957,44,90,65,58
4071,53,77,64,60
3987,43,85,64,63
4022,46,82,58,65
4099,44,77,61,64
3946,46,76,61,59
3800,43,88,65,62
3996,46,80,66,58
4174,46,82,56,59
3934,46,83,69,63
3943,45,77,64,56
3872,44,80,63,61
3850,44,79,62,63
3964,45,72,54,46
3854,40,76,55,58
3882,43,92,61,61
4000,41,80,59,65
3832,46,78,62,72
4041,43,83,57,54
3784,41,80,65,57
3926,43,97,58,66
4010,42,77,63,60
4057,44,81,60,59
3908,47,87,61,64
4023,48,89,66,65
3821,45,83,63,55
3926,41,78,57,55
3975,42,81,64,63
3881,44,83,57,58
3909,45,76,65,54
3873,44,80,67,58
3988,43,80,59,59
3841,43,73,65,58
3748,42,79,58,60
3868,44,78,63,56
3914,42,79,57,62
3856,43,82,59,56
3882,48,79,69,56
3819,44,81,60,58
3799,45,84,67,60
3690,46,88,64,63
3821,44,83,62,57
4048,42,75,54,55
3686,41,90,63,68
3922,46,81,65,62
3911,47,78,69,57
3904,46,79,62,59
3803,46,79,59,57
3796,43,86,57,55
3834,49,78,66,76
3855,48,81,58,55
3914,44,74,58,59
3809,44,82,57,59
3819,46,90,59,62
3709,42,84,62,70
3783,42,76,63,67
3813,46,90,63,59
3950,48,85,58,55
3863,45,84,62,55
3901,48,83,65,53
3657,50,76,52,56
3745,44,78,56,64
3622,43,76,59,61
3895,44,78,64,54
3765,41,88,58,66
3718,47,76,61,62
3853,44,78,59,67
3772,42,82,64,63
3726,45,81,52,53
3671,42,95,59,61
3679,48,81,64,69
3732,47,84,60,53
3828,46,87,63,62
3652,44,96,61,60
3711,45,75,60,58
3776,50,76,62,55
3762,45,82,62,59
3547,41,79,61,54
3635,48,88,60,62
3659,46,85,58,59
3576,42,73,53,56
3719,43,88,64,62
3658,46,88,56,55
3760,41,67,49,54
3658,42,76,57,58
3789,45,68,56,53
3562,40,88,56,58
3592,43,78,59,63
3743,42,88,57,58
3812,49,78,58,56
3668,49,76,62,54
3808,46,82,67,63
3756,46,81,57,55
3666,44,81,56,52
3719,45,90,62,63
3779,41,78,57,60
3641,47,82,59,63
3611,45,76,59,59
3699,45,82,63,66
3744,43,75,60,58
3460,41,79,60,54
3513,46,79,58,60
3668,49,74,59,57
3827,44,76,61,58
3619,48,82,61,59
3555,46,83,65,67
3624,41,74,61,57
3779,43,84,62,66
3576,44,76,59,54
3610,46,72,59,56
3589,44,78,55,56
3628,45,89,65,76
3613,43,78,64,55
3603,48,78,58,60
3515,43,80,58,64
3496,45,78,56,57
3469,45,73,52,60
3628,45,82,61,56
3516,44,81,60,59
3566,44,73,62,67
3516,42,78,58,55
3623,42,79,58,57
3560,41,79,60,62
3546,49,83,62,59
3461,44,82,62,65
3625,48,80,62,58
3653,46,82,62,58
3571,41,76,57,51
3516,43,85,56,64
3683,43,76,54,56
3450,45,85,65,60
3604,42,71,57,57
3652,40,76,60,63
3396,44,82,55,60
3426,41,74,59,60
3647,45,83,61,52
3453,44,78,57,60
3448,43,87,64,56
3447,47,90,64,55
3403,44,81,58,55
3515,42,79,58,61
3479,45,89,64,56
3514,45,81,59,64
3486,43,79,61,57
3524,43,75,56,59
3411,45,80,67,61
3484,44,85,65,64
3570,44,74,57,55
3510,45,81,57,60
3441,44,85,67,59
3547,43,72,56,50
3497,43,81,55,59
3568,44,80,57,70
3479,44,71,57,53
3582,43,82,60,63
3300,46,77,57,63
3448,45,79,63,60
3539,44,76,57,52
3414,43,77,56,54
3366,44,78,55,57
3383,44,82,62,59
3536,47,74,63,64
3223,43,75,58,57
3377,42,87,64,61
3506,41,76,57,61
3343,45,77,61,62
3310,42,75,62,59
3410,44,83,58,58
3369,44,72,62,62
3439,39,85,63,64
3392,46,79,59,60
3340,43,80,59,56
3309,45,84,55,54
3414,44,82,68,61
3278,44,79,61,55
3280,48,77,56,55
3369,42,78,63,66
3351,45,85,63,62
3494,44,80,60,61
3453,45,77,56,60
3298,47,87,68,61
3234,45,80,57,61
3280,42,85,66,61
3338,46,79,61,57
3183,47,78,56,61
3278,43,74,60,53
3148,48,79,65,59
3295,42,76,56,68
3348,46,80,61,57
3269,45,74,57,51
3098,45,87,62,61
3282,45,80,66,56
3326,45,73,59,57
3363,44,81,57,56
3278,44,78,60,54
3266,45,86,59,57
3204,47,76,57,55
3285,43,79,57,56
3303,42,70,54,53
3242,38,79,58,62
3355,41,74,54,55
3327,46,83,61,55
3197,47,73,61,59
3226,46,76,60,58
3291,43,75,55,57
3213,45,73,68,71
3335,42,75,61,68
3043,45,78,63,68
3391,42,76,60,62
3111,42,79,63,59
3284,45,79,61,59
3095,44,76,55,59
3304,44,68,54,49
3014,41,78,58,64
3180,46,85,62,65
3097,40,83,52,59
3169,44,88,65,57
3164,43,80,57,63
3083,48,78,53,57
3229,40,78,56,61
3152,41,83,63,61
3228,48,78,62,62
3237,44,78,60,63
3189,47,80,61,66
3108,44,77,57,50
3245,43,87,60,65
3103,49,82,63,51
3191,42,78,59,57
3077,43,72,53,53
3238,42,76,65,63
3154,42,75,61,65
3099,42,78,58,56
3178,42,88,62,55
3133,50,92,68,62
3172,42,74,56,58
3173,42,72,62,56
3110,47,75,56,62
3117,47,74,59,54
3168,45,74,64,60
3083,42,78,56,56
3002,42,81,68,57
3005,43,82,60,59
3232,46,76,55,62
3014,43,75,63,55
2957,40,78,59,53
3233,40,74,56,60
3141,40,92,62,58
3135,47,78,58,54
3126,46,73,55,56
3089,43,75,55,52
2999,40,89,65,66
3047,40,74,56,55
3180,50,79,67,56
3051,41,82,56,54
3116,42,77,60,55
3230,46,86,57,57
3227,42,83,58,52
3118,41,80,56,58
2962,44,75,69,57
2943,45,78,62,60
3126,42,82,59,59
2994,43,81,62,60
3012,49,80,64,71
3081,45,78,55,58
3031,45,79,59,51
2992,44,89,62,66
3009,42,76,63,60
3027,41,85,62,59
2883,43,82,60,65
2998,48,79,62,63
2938,45,72,56,55
2978,39,77,60,58
2938,44,80,58,58
3092,43,80,67,63
3084,44,73,59,59
3096,43,79,67,54
2838,46,77,67,55
3018,45,87,64,64
2959,40,76,55,56
2810,44,92,62,57
2886,45,74,57,52
2959,41,81,59,61
3020,47,76,57,51
3000,42,90,58,61
2826,41,84,67,62
2870,44,86,56,62
2913,41,75,65,62
2951,41,86,61,64
3072,44,80,60,56
2871,46,86,67,61
3068,45,81,59,77
2856,42,84,60,55
3016,41,78,55,56
2989,42,82,55,58
2765,43,70,52,56
2868,43,87,60,50
2900,45,75,62,64
2868,41,73,52,54
2872,44,78,59,60
3013,43,84,60,70
2790,46,78,57,55
2962,43,81,55,64
2746,44,81,63,62
2825,41,82,64,62
2855,45,74,55,48
2923,43,79,60,64
2877,44,72,68,54
2847,44,84,56,55
3004,46,77,60,60
3040,41,82,61,56
2893,46,82,62,56
2834,47,71,53,59
2875,43,87,63,57
2985,46,86,62,73
2819,45,73,55,60
2718,45,71,59,51
2777,44,77,60,57
2820,42,89,59,61
2737,43,72,54,57
2807,49,75,60,62
2860,43,79,54,55
2773,45,76,53,56
2749,45,71,58,58
2811,43,86,61,66
2866,46,77,65,57
2755,43,77,57,54
2864,42,81,65,54
2745,46,83,60,59
2824,50,76,53,58
2763,45,76,62,54
2699,46,77,59,57
2680,40,81,60,58
2766,46,74,54,54
2838,41,88,58,59
2726,40,80,62,53
2846,44,83,56,48
2740,43,77,59,61
2758,46,85,51,52
2872,51,74,60,51
2802,43,80,58,56
2953,41,85,54,50
2642,46,80,57,65
2734,45,89,57,57
2813,42,79,64,63
2669,39,81,62,56
2756,45,74,60,51
2796,44,76,60,58
2674,45,86,57,55
2835,42,86,65,63
2556,43,77,62,63
2844,43,71,54,54
2828,43,82,57,56
2773,43,72,61,58
2557,44,83,62,64
2830,43,80,62,60
2786,45,86,61,60
2852,43,83,58,55
2645,44,75,57,57
2717,43,74,59,60
2713,42,75,60,51
2663,44,76,64,59
2693,46,83,63,64
2685,44,75,55,58
2913,43,85,60,56
2625,42,80,57,60
2727,45,75,59,55
2702,47,71,57,58
2566,43,76,54,54
2722,44,72,59,63
2659,41,90,59,63
2593,42,76,63,57
2760,45,80,53,56
2661,45,73,57,48
2664,43,77,57,59
2557,43,79,56,51
2693,42,68,53,55
2553,45,84,65,57
2627,41,77,60,59
2611,42,80,66,64
2649,45,79,63,60
2568,44,79,65,66
2706,45,81,55,58
2756,44,74,66,65
2681,41,83,59,55
2640,46,78,56,64
2664,42,77,51,47
2560,48,73,56,57
2528,43,79,59,56
2572,41,80,61,57
2682,48,78,54,60
2519,44,87,55,50
2785,43,77,59,61
2547,43,83,62,55
2557,42,89,60,57
2648,45,72,54,58
2597,46,80,61,72
2462,43,80,66,71
2541,46,77,60,56
2639,45,69,53,50
2609,47,78,59,62
2533,44,67,53,57
2571,45,89,61,55
2578,47,80,60,59
2624,43,80,54,53
2564,44,85,62,57
2605,46,72,56,51
2575,41,77,69,61
2538,43,73,52,58
2521,45,79,66,58
2646,43,83,62,61
2476,40,84,63,53
2619,44,78,56,56
2487,44,75,57,49
2537,45,77,56,57
2416,42,78,56,54
2483,43,75,57,56
2401,45,71,56,54
2562,47,78,60,57
2483,41,75,57,54
2459,45,81,58,57
2454,43,76,67,55
2520,41,73,58,57
2489,42,83,57,60
2565,43,88,60,65
2455,48,81,54,58
2529,44,81,70,57
2441,43,75,57,57
2622,42,78,59,51
2448,39,75,57,52
2393,48,79,69,60
2467,47,82,61,61
2592,45,76,55,55
2470,48,69,52,50
2473,46,71,52,51
2486,40,75,54,57
2423,40,79,59,62
2385,39,78,62,57
2313,49,76,54,59
2452,43,83,57,58
2454,43,85,65,59
2473,44,80,59,56
2374,47,82,62,58
2383,42,82,57,52
2519,42,80,64,61
2456,45,80,64,62
2487,45,68,53,48
2474,46,73,54,49
2410,43,77,53,53
2436,42,78,63,64
2503,39,73,57,55
2264,41,71,58,51
2487,45,80,62,58
2467,42,81,61,58
2437,43,74,60,59
2322,48,77,59,66
2394,43,77,53,53
2395,45,82,63,60
2338,43,73,55,57
2295,44,74,60,62
2335,42,67,50,48
2354,42,77,56,61
2307,40,70,54,58
2363,44,68,57,47
2288,42,69,53,52
2272,44,83,65,58
2383,41,79,61,60
2365,45,73,62,53
2278,40,77,60,62
2342,43,83,60,58
2377,43,73,54,54
2331,44,76,56,57
2350,46,78,57,63
2354,45,66,51,47
2366,44,80,58,53
2203,42,74,57,54
2349,41,85,60,58
2329,40,76,57,55
2272,41,74,63,57
2296,45,87,61,58
2246,48,67,54,55
2349,41,81,61,62
2293,42,79,61,58
2324,44,72,55,51
2275,43,72,58,66
2290,44,79,55,51
2283,44,72,59,60
2372,43,77,55,54
2302,40,73,61,57
2220,39,71,51,57
2185,43,73,55,55
2207,43,77,55,63
2318,41,76,56,52
2178,43,70,60,56
2246,45,70,57,47
2278,44,75,61,59
2250,44,76,55,58
2272,47,84,59,55
2199,44,71,54,54
2239,43,88,62,64
2205,42,74,66,55
2255,42,79,63,55
2244,44,79,51,54
2236,47,84,55,61
2299,43,81,62,59
2168,48,86,57,60
2193,42,79,58,55
2228,42,74,60,50
2277,44,76,58,59
2270,41,79,57,53
2192,43,83,61,60
2153,44,73,57,52
2162,44,81,56,57
2216,43,76,55,55
2135,43,72,54,50
2115,46,79,57,56
2223,39,79,61,74
2147,43,71,52,57
2169,41,76,62,61
2218,44,75,53,60
2180,43,74,56,57
2248,44,72,50,57
2204,43,82,62,59
2158,39,75,59,61
2214,44,83,67,59
2195,48,82,67,66
2224,47,77,55,53
2170,44,73,62,52
2200,46,71,53,50
2123,44,84,60,60
2227,41,71,55,57
2071,39,81,62,61
2169,45,74,57,51
2236,41,84,65,56
2177,42,76,60,52
2069,39,75,55,56
2080,42,79,58,59
2138,40,70,50,48
2151,44,77,60,56
2069,45,81,55,63
2182,42,83,54,58
2133,43,86,59,66
2075,41,80,58,58
2091,43,69,56,55
2114,40,81,68,57
2162,44,79,63,59
2114,43,76,53,52
2109,49,74,59,54
2051,46,73,62,61
2029,44,77,56,54
2139,41,76,54,52
2049,43,71,52,55
2057,46,83,56,57
2087,45,67,60,55
1988,42,75,60,62
2104,41,78,60,61
2100,42,78,58,53
2056,44,80,57,63
1991,40,76,53,61
2014,41,84,57,52
2067,44,77,59,63
2072,42,68,58,51
2016,43,80,59,67
2024,48,71,58,51
2063,43,92,56,64
2105,45,74,54,54
2002,42,77,52,52
2041,43,79,63,66
1957,42,73,64,60
1987,44,79,53,57
2043,43,80,53,59
1982,43,70,56,47
2038,44,76,57,63
1991,43,74,57,53
2021,40,80,63,57
2075,41,73,61,56
1931,41,88,53,54
1882,44,73,54,57
1960,40,71,49,55
2040,48,73,54,62
1914,43,70,55,63
1919,42,69,50,51
1978,40,81,56,61
1931,46,75,50,56
2040,45,75,54,59
2023,43,80,51,58
2008,45,81,58,53
1905,43,75,61,61
1935,40,71,56,55
1997,45,79,57,52
1874,42,81,59,62
1903,48,70,49,49
1922,42,78,57,54
1862,44,72,55,50
1933,41,80,65,61
1969,43,85,55,61
2007,42,65,48,46
1879,45,76,58,57
1947,40,74,53,54
1931,42,67,49,47
1866,42,71,50,61
1918,44,67,52,52
2008,45,74,64,54
1871,42,74,53,53
1933,44,67,60,52
1848,40,75,48,57
1825,44,73,52,55
1860,41,87,59,58
1964,39,73,62,57
1975,40,71,47,56
1901,41,71,51,59
1863,39,81,54,53
1889,40,75,60,58
1931,42,71,59,51
1927,44,68,46,51
1803,44,77,56,61
1886,42,71,52,52
1894,50,82,62,66
1932,43,77,53,52
1870,40,84,55,65
1891,40,71,50,53
1840,47,69,54,54
1870,43,83,53,64
1843,47,69,51,50
1848,43,75,55,56
1859,43,79,54,58
1868,39,74,52,71
1935,43,78,56,57
1847,41,83,69,58
1855,43,81,54,57
1866,43,73,67,64
1797,40,80,54,64
1790,40,81,57,53
1813,45,79,53,52
1883,43,80,52,68
1799,43,75,50,52
1715,48,74,44,47
1761,42,75,52,57
1837,43,80,49,57
1834,42,76,57,57
1865,41,71,54,63
1766,45,72,51,51
1830,41,76,50,58
1803,41,74,52,57
1767,41,72,57,57
1761,40,66,48,46
1798,44,73,47,58
1857,43,80,56,67
1848,41,75,52,59
1798,40,72,56,56
1805,40,80,55,57
1705,46,81,52,50
1723,41,84,56,53
1751,42,80,58,62
1809,43,76,57,66
1780,44,69,49,51
1716,40,78,50,57
1805,40,73,52,49
1768,42,77,50,55
1759,42,76,51,57
1699,43,68,49,50
1818,39,79,51,52
1740,38,74,61,68
1678,42,67,51,57
1732,42,82,57,55
1737,45,82,60,54
1683,45,65,49,58
1744,43,69,49,52
1751,45,86,50,58
1718,40,77,51,54
1773,42,74,49,52
1707,40,66,53,51
1736,40,66,47,49
1786,41,80,52,59
1671,37,81,55,61
1673,41,74,50,60
1764,40,84,55,60
1729,43,70,54,59
1654,42,64,46,44
1701,43,74,48,53
1683,41,86,55,63
1580,44,72,48,51
1651,42,72,49,51
1737,42,68,48,47
1655,41,79,57,54
1662,37,79,52,55
1714,41,75,52,56
1648,44,76,59,51
1647,43,84,49,55
1665,48,78,57,58
1679,42,83,57,53
1674,43,76,52,56
1644,44,76,52,56
1598,41,74,46,49
1710,45,83,49,55
1688,41,71,55,58
1557,41,80,52,57
1657,42,70,52,58
1663,42,67,52,59
1652,40,72,49,48
1625,41,67,50,61
1677,39,83,53,55
1594,43,71,60,60
1629,41,71,53,52
1624,44,76,54,54
1685,40,69,52,66
1596,45,70,46,54
1704,43,71,57,54
1592,44,87,52,54
1576,40,69,50,59
1624,40,66,56,53
1606,39,81,55,58
1614,42,83,50,57
1580,44,83,48,51
1559,44,73,58,57
1594,42,72,50,53
1613,40,69,48,51
1573,41,71,52,58
1573,42,68,55,61
1569,40,74,59,59
1586,46,66,50,53
1607,41,85,59,58
1549,40,79,52,51
1552,43,70,48,54
1537,43,84,56,64
1559,43,69,51,50
1507,43,64,60,50
1503,43,67,53,54
1468,40,74,61,51
1549,39,64,49,53
1572,40,68,52,54
1547,45,74,52,48
1548,42,70,49,53
1569,43,71,52,53
1529,41,71,58,56
1486,40,70,51,53
1472,43,72,57,58
1499,39,71,50,48
1475,46,72,56,57
1524,40,69,54,50
1522,39,74,57,53
1547,38,72,56,60
1522,44,69,53,52
1511,44,72,53,58
1483,41,83,53,62
1509,42,80,55,54
1465,41,75,54,52
1390,46,67,49,63
1469,43,76,55,58
1432,40,63,45,52
1425,44,69,50,52
1482,44,69,53,54
1431,38,75,55,56
1467,42,69,45,52
1460,44,68,52,57
1407,46,70,53,62
1436,43,66,48,51
1394,40,82,56,58
1412,41,75,49,65
1470,44,74,57,56
1457,46,80,52,61
1405,40,61,49,49
1463,44,73,48,55
1478,43,73,50,55
1420,45,70,51,49
1478,44,70,53,53
1486,39,73,49,56
1494,46,64,49,54
1468,40,68,51,59
1482,38,73,50,55
1473,43,70,53,56
1431,39,77,60,55
1419,45,65,46,49
1412,40,73,55,55
1406,40,75,52,53
1412,46,74,52,58
1444,40,69,49,57
1398,38,82,57,60
1349,39,68,54,52
1418,41,74,54,63
1394,39,77,51,57
1398,48,76,52,54
1371,42,72,54,57
1438,39,71,55,52
1337,38,76,57,60
1369,42,78,54,54
1410,43,73,57,58
1416,38,72,52,54
1347,43,70,53,56
1368,42,70,56,61
1376,43,70,50,51
1351,43,73,56,48
1335,42,73,50,50
1405,37,75,52,52
1323,41,81,62,55
1373,39,72,51,58
1362,37,77,52,51
1371,40,74,54,61
1353,41,78,60,55
1291,38,72,52,59
1370,45,68,50,51
1268,48,70,48,52
1361,41,72,50,49
1361,39,76,53,57
1339,43,69,49,55
1354,41,69,53,54
1299,36,66,51,56
1284,41,69,57,57
1331,41,68,51,59
1274,43,81,55,59
1298,44,65,53,44
1329,41,68,49,55
1311,41,67,52,58
1350,42,74,59,61
1264,39,59,47,47
1313,40,70,51,57
1280,39,77,50,55
1280,41,78,50,55
1276,41,70,47,53
1298,39,85,57,59
1301,39,65,51,52
1260,43,68,53,53
1283,44,67,49,47
1288,41,69,53,52
1266,40,67,52,56
1251,42,75,49,67
1229,39,70,51,55
1329,37,70,50,56
1317,39,70,56,54
1280,41,70,49,48
1290,41,67,49,54
1168,40,73,54,64
1228,40,76,47,57
1231,43,70,50,50
1268,43,69,50,51
1210,39,65,48,51
1231,43,71,51,50
1248,40,77,49,55
1261,43,63,54,53
1204,43,72,54,56
1226,40,71,56,56
1229,38,80,51,58
1206,41,82,48,57
1236,38,71,59,65
1242,39,76,52,56
1224,40,73,53,62
1176,40,76,54,55
1152,37,71,56,56
1199,41,74,53,62
1154,39,64,50,52
1212,41,66,50,50
1196,41,69,53,50
1143,41,68,53,58
1175,39,70,58,54
1200,38,79,57,49
1153,45,76,59,49
1213,38,74,48,52
1153,41,69,50,54
1199,42,66,54,53
1178,44,72,48,62
1177,47,69,50,52
1193,37,69,47,51
1144,39,74,51,56
1142,39,66,51,57
1180,38,75,54,59
1187,39,70,48,48
1147,39,68,50,55
1147,40,73,53,60
1157,41,73,57,59
1139,40,81,47,50
1085,40,72,52,57
1147,42,83,54,73
1182,38,77,52,54
1138,42,68,49,49
1128,39,76,47,48
1147,39,77,55,55
1133,42,62,46,50
1091,42,65,50,55
1089,37,84,50,56
1158,38,71,54,57
1099,38,74,56,57
1105,38,76,58,50
1062,38,73,53,47
1094,48,68,52,57
1112,41,67,49,55
1122,39,67,47,53
1066,41,76,52,56
1078,39,78,64,51
1044,41,66,54,55
1069,39,77,52,57
1046,42,67,59,52
1081,41,68,53,56
1015,38,63,46,51
1078,44,64,48,62
1041,42,70,49,53
1066,42,68,49,53
1049,44,72,50,55
1058,39,67,45,59
1063,38,83,50,47
1027,38,68,54,58
1047,42,79,50,52
1014,39,74,62,63
1043,40,68,56,53
1013,39,82,51,61
1085,39,67,49,51
1033,39,75,52,56
1078,40,74,53,54
1052,39,67,49,49
1022,38,69,53,51
1041,43,65,53,52
993,41,69,52,53
980,43,70,53,56
987,44,68,51,56
1008,38,72,50,50
988,40,66,49,57
989,39,76,55,61
977,40,76,51,59
1004,40,68,57,56
1000,42,70,56,55
1062,39,67,50,60
1015,41,64,49,47
941,42,72,53,50
972,39,68,49,57
958,40,64,48,51
1000,41,72,51,53
966,39,72,54,55
991,39,68,48,47
988,36,79,52,58
940,41,77,62,62
942,40,67,53,52
938,37,70,58,49
958,39,80,54,52
999,41,65,50,49
954,35,77,53,56
979,38,75,56,58
976,42,81,52,56
910,37,68,50,48
946,42,73,59,52
926,40,68,48,53
957,40,68,51,56
964,36,65,44,45
894,41,69,45,51
942,46,82,50,48
951,39,69,48,53
885,37,65,50,47
895,40,77,51,56
881,41,63,47,51
933,39,64,49,48
936,43,64,50,50
929,35,76,52,52
932,43,74,50,50
898,41,67,55,60
889,40,76,49,60
912,42,64,53,53
900,39,70,50,54
857,39,64,46,48
890,40,72,56,60
884,39,69,47,52
915,39,69,51,55
913,39,69,51,55
894,37,77,53,51
851,40,63,48,51
844,40,77,62,53
888,40,66,48,46
887,40,76,55,60
885,38,72,49,53
901,35,70,53,56
901,41,72,52,62
854,42,74,58,55
886,37,72,51,48
819,41,68,53,48
868,39,72,53,54
861,40,70,49,49
870,38,74,53,53
859,42,65,43,48
823,36,69,47,55
822,38,76,53,49
844,36,76,51,56
833,37,70,50,56
844,42,67,44,50
805,39,83,52,55
834,42,64,44,51
788,40,66,51,51
812,41,70,58,50
819,46,82,47,51
793,40,66,49,56
776,41,71,52,47
798,41,66,50,51
816,38,66,50,46
777,37,65,52,54
813,37,65,49,49
771,39,64,49,48
795,40,69,51,59
797,39,69,49,50
745,38,74,54,51
747,41,60,52,48
766,40,71,46,51
756,39,71,54,50
775,42,70,52,54
764,42,69,54,54
747,36,69,49,57
767,38,71,51,52
725,38,76,54,57
733,38,77,54,55
707,41,69,47,49
734,42,62,42,45
697,44,63,47,44
769,40,68,48,54
745,37,78,51,65
764,40,83,47,54
708,40,71,50,60
722,39,66,51,53
737,42,73,55,52
697,33,75,53,55
699,40,68,57,65
703,39,72,53,60
737,41,70,49,44
710,38,68,47,53
714,37,58,48,50
728,38,69,49,54
736,39,66,45,47
719,37,77,52,49
703,38,74,47,45
669,34,64,50,43
707,39,67,56,50
688,36,65,45,52
702,42,75,60,48
666,41,69,43,45
698,37,67,49,48
695,43,72,54,55
698,40,77,48,46
685,39,71,53,49
695,36,66,47,45
633,38,68,43,52
680,38,64,47,46
708,43,69,53,54
681,39,69,49,46
689,41,65,49,46
653,41,62,41,41
653,41,69,48,51
664,39,75,52,48
667,34,64,54,52
670,36,73,51,55
637,38,77,55,45
641,34,70,54,53
658,41,71,43,44
632,38,68,50,50
651,39,72,50,52
657,36,73,45,54
604,38,69,47,49
654,40,63,48,52
610,35,67,51,46
618,44,66,52,52
613,39,67,44,45
616,39,67,53,46
632,40,85,48,51
622,41,63,45,48
645,40,63,51,40
585,37,64,51,51
616,40,70,57,53
611,43,65,50,41
616,43,59,43,45
616,32,76,50,45
605,36,68,48,45
605,35,61,55,52
597,37,61,51,46
597,38,71,49,48
610,38,70,40,49
575,40,72,50,47
579,39,62,47,48
603,40,56,47,41
585,36,66,48,49
571,38,56,49,40
578,40,72,54,53
550,40,62,52,50
567,37,66,49,43
566,36,61,50,48
569,42,66,52,50
557,38,69,60,44
559,40,62,50,43
574,39,59,46,42
575,35,56,52,50
538,36,62,50,45
548,36,62,51,45
569,36,67,48,48
555,40,65,48,48
588,37,63,47,42
535,41,68,49,53
564,40,63,51,46
527,39,61,49,43
549,39,68,45,53
546,42,56,45,46
557,36,65,43,52
558,38,61,52,50
564,40,65,47,46
553,40,65,51,50
553,38,65,49,44
549,34,65,47,43
534,38,64,50,47
565,41,67,50,46
531,33,64,50,48
527,38,59,43,40
498,36,63,55,51
535,42,64,45,38
528,39,59,53,52
512,41,67,49,46
507,37,68,54,54
497,39,63,43,43
523,39,64,45,43
521,36,59,50,45
485,35,67,52,48
479,40,60,46,41
502,36,60,55,42
488,38,58,42,40
468,38,77,56,49
526,39,64,54,48
492,42,64,47,48
469,34,62,45,45
498,36,66,56,51
474,37,67,55,54
479,37,65,46,50
468,38,71,50,47
473,38,59,47,43
470,38,61,43,48
496,35,66,49,45
479,38,64,57,49
469,35,63,42,43
477,35,67,49,46
483,38,60,41,40
457,36,64,52,54
469,36,62,48,48
479,34,65,45,45
441,39,66,54,52
477,39,63,50,47
477,36,57,45,42
446,37,60,52,48
464,34,61,51,45
443,35,58,45,35
461,38,68,52,53
454,36,62,52,43
472,34,69,51,45
439,37,62,45,44
422,38,67,50,52
454,35,56,43,48
431,35,68,48,49
438,39,58,48,44
431,38,65,49,48
416,35,60,49,43
435,35,68,49,48
424,38,73,49,52
425,40,64,52,52
426,37,57,48,43
418,37,59,44,47
412,39,66,47,42
424,36,76,57,50
416,32,76,53,49
416,33,55,47,51
388,40,70,54,43
409,36,61,46,42
400,36,56,40,37
393,39,60,50,42
409,39,62,52,42
373,32,62,51,48
383,43,61,41,37
380,38,51,43,41
385,37,63,51,41
410,38,67,46,45
401,37,56,49,37
389,35,55,48,49
396,35,61,50,48
374,36,68,44,48
380,36,66,51,55
381,38,58,53,44
376,36,61,46,45
373,42,63,48,49
357,35,75,51,45
357,38,61,50,48
366,35,61,47,46
358,36,75,50,49
370,36,63,46,45
351,37,69,48,48
334,36,58,45,42
352,33,64,46,53
349,36,58,42,41
344,36,63,42,44
336,36,56,49,47
337,37,63,45,41
324,39,59,46,40
327,39,56,43,39
332,38,60,48,48
331,38,64,47,45
318,35,70,45,49
325,35,63,46,43
321,35,62,47,50
320,37,63,43,43
322,38,57,53,43
294,39,65,47,52
325,37,67,49,42
307,38,59,45,41
305,35,60,46,38
297,35,66,50,44
319,38,64,46,53
317,32,65,53,48
298,35,65,42,45
313,38,56,45,40
304,35,55,45,46
307,36,66,42,48
293,35,59,47,42
300,35,73,52,50
289,34,67,51,54
304,36,59,47,44
291,31,59,46,52
310,35,61,47,41
284,35,59,45,46
278,35,58,42,41
283,33,71,50,60
283,39,54,44,46
274,33,60,44,48
284,36,60,46,50
283,43,68,48,50
278,33,63,46,42
261,35,69,49,49
286,39,61,46,47
268,37,59,45,43
266,38,52,38,36
258,35,57,49,50
266,37,57,50,40
253,35,59,47,40
252,34,62,43,42
251,32,54,45,42
252,40,60,48,47
249,35,61,44,41
238,36,59,43,42
233,35,58,46,48
237,35,56,52,49
237,34,53,44,41
241,33,56,41,38
249,31,57,47,39
230,33,55,47,49
218,36,64,45,49
240,35,57,44,47
252,36,63,50,46
231,36,57,48,46
238,33,59,47,46
241,33,51,40,41
233,36,53,44,43
239,32,64,44,55
235,33,65,45,47
224,38,59,42,41
229,33,64,49,50
236,34,61,46,53
222,37,61,47,45
211,36,57,42,42
231,32,53,49,49
206,37,63,50,44
213,36,55,44,39
215,36,58,45,46
195,36,62,47,52
211,35,61,45,44
203,39,49,43,40
199,30,67,50,50
213,34,54,46,44
201,35,51,44,49
190,37,56,42,46
191,34,57,46,49
191,37,65,43,50
182,33,63,47,50
181,31,57,40,51
185,37,54,51,45
180,32,55,52,42
175,34,52,37,36
185,33,61,43,45
182,31,61,46,41
171,34,56,42,36
182,31,49,36,33
170,32,62,50,46
173,30,57,38,44
159,34,52,41,48
167,33,56,47,47
168,34,51,45,47
168,31,57,37,46
169,39,53,37,35
171,32,65,44,44
165,34,51,43,36
157,38,48,40,40
